File,Heuristic,Result,Execution Time
src/inputs/sat/aim-50-1_6-yes1-3.cnf,custom,TIMEOUT,--
src/inputs/sat/aim-50-2_0-yes1-1.cnf,custom,SAT,37.218
src/inputs/sat/aim-50-2_0-yes1-4.cnf,custom,SAT,23.828
src/inputs/sat/aim-100-3_4-yes1-1.cnf,custom,SAT,37.795
src/inputs/sat/par8-1-c.cnf,custom,SAT,0.272
src/inputs/sat/ii16c2.cnf,custom,TIMEOUT,--
src/inputs/sat/ii32b1.cnf,custom,SAT,2.778
src/inputs/sat/ii8e2.cnf,custom,SAT,7.994
src/inputs/sat/aim-50-6_0-yes1-2.cnf,custom,SAT,0.383
src/inputs/sat/aim-50-1_6-yes1-2.cnf,custom,TIMEOUT,--
src/inputs/sat/uf50-012.cnf,custom,SAT,2.211
src/inputs/sat/ii16b2.cnf,custom,TIMEOUT,--
src/inputs/sat/aim-100-3_4-yes1-2.cnf,custom,TIMEOUT,--
src/inputs/sat/ii32c4.cnf,custom,TIMEOUT,--
src/inputs/sat/ii16b1.cnf,custom,TIMEOUT,--
src/inputs/sat/uf50-013.cnf,custom,SAT,1.540
src/inputs/sat/aim-50-6_0-yes1-3.cnf,custom,SAT,0.307
src/inputs/sat/ii8e1.cnf,custom,SAT,0.804
src/inputs/sat/aim-50-6_0-yes1-1.cnf,custom,SAT,0.370
src/inputs/sat/aim-50-1_6-yes1-4.cnf,custom,TIMEOUT,--
src/inputs/sat/aim-100-3_4-yes1-3.cnf,custom,TIMEOUT,--
src/inputs/sat/uf50-010.cnf,custom,SAT,0.989
src/inputs/sat/aim-50-6_0-yes1-4.cnf,custom,SAT,0.290
src/inputs/sat/uf50-011.cnf,custom,SAT,3.455
src/inputs/sat/uf50-014.cnf,custom,SAT,0.519
src/inputs/sat/par16-5-c.cnf,custom,TIMEOUT,--
src/inputs/sat/ssa7552-160.cnf,custom,TIMEOUT,--
src/inputs/sat/uf50-015.cnf,custom,SAT,2.687
src/inputs/sat/aim-200-3_4-yes1-4.cnf,custom,TIMEOUT,--
src/inputs/sat/uf50-017.cnf,custom,SAT,11.463
src/inputs/sat/ii16a1.cnf,custom,TIMEOUT,--
src/inputs/sat/ii32a1.cnf,custom,TIMEOUT,--
src/inputs/sat/ii16a2.cnf,custom,TIMEOUT,--
src/inputs/sat/uf50-016.cnf,custom,SAT,0.359
src/inputs/sat/par16-3-c.cnf,custom,TIMEOUT,--
src/inputs/sat/aim-200-3_4-yes1-2.cnf,custom,TIMEOUT,--
src/inputs/sat/aim-200-3_4-yes1-3.cnf,custom,TIMEOUT,--
src/inputs/sat/ii8d1.cnf,custom,TIMEOUT,--
src/inputs/sat/ii8c1.cnf,custom,SAT,0.998
src/inputs/sat/aim-200-3_4-yes1-1.cnf,custom,TIMEOUT,--
src/inputs/sat/ssa7552-159.cnf,custom,TIMEOUT,--
src/inputs/sat/ssa7552-158.cnf,custom,TIMEOUT,--
src/inputs/sat/ii8b4.cnf,custom,SAT,0.788
src/inputs/sat/uf50-01.cnf,custom,SAT,2.328
src/inputs/sat/ii8d2.cnf,custom,TIMEOUT,--
src/inputs/sat/ii8c2.cnf,custom,SAT,2.72
src/inputs/sat/par16-1-c.cnf,custom,TIMEOUT,--
src/inputs/sat/ssa7552-038.cnf,custom,TIMEOUT,--
src/inputs/sat/uf50-03.cnf,custom,SAT,1.449
src/inputs/sat/aim-50-3_4-yes1-4.cnf,custom,SAT,1.51
src/inputs/sat/aim-100-2_0-yes1-3.cnf,custom,TIMEOUT,--
src/inputs/sat/uf50-02.cnf,custom,SAT,5.974
src/inputs/sat/aim-200-6_0-yes1-1.cnf,custom,TIMEOUT,--
src/inputs/sat/aim-100-1_6-yes1-1.cnf,custom,TIMEOUT,--
src/inputs/sat/ii8b3.cnf,custom,SAT,2.577
src/inputs/sat/uf50-06.cnf,custom,SAT,6.551
src/inputs/sat/aim-50-3_4-yes1-1.cnf,custom,SAT,1.863
src/inputs/sat/aim-100-2_0-yes1-2.cnf,custom,TIMEOUT,--
src/inputs/sat/uf50-07.cnf,custom,SAT,1.860
src/inputs/sat/par16-4-c.cnf,custom,TIMEOUT,--
src/inputs/sat/ii8b2.cnf,custom,SAT,1.180
src/inputs/sat/uf50-05.cnf,custom,SAT,0.366
src/inputs/sat/aim-200-6_0-yes1-2.cnf,custom,TIMEOUT,--
src/inputs/sat/aim-50-3_4-yes1-2.cnf,custom,SAT,0.449
src/inputs/sat/aim-50-3_4-yes1-3.cnf,custom,SAT,0.376
src/inputs/sat/aim-100-1_6-yes1-3.cnf,custom,TIMEOUT,--
src/inputs/sat/uf50-04.cnf,custom,SAT,1.740
src/inputs/sat/aim-100-1_6-yes1-2.cnf,custom,TIMEOUT,--
src/inputs/sat/ii8b1.cnf,custom,SAT,0.380
src/inputs/sat/aim-200-6_0-yes1-3.cnf,custom,TIMEOUT,--
src/inputs/sat/aim-100-2_0-yes1-1.cnf,custom,TIMEOUT,--
src/inputs/sat/aim-100-2_0-yes1-4.cnf,custom,TIMEOUT,--
src/inputs/sat/aim-200-6_0-yes1-4.cnf,custom,TIMEOUT,--
src/inputs/sat/par16-2-c.cnf,custom,TIMEOUT,--
src/inputs/sat/aim-100-1_6-yes1-4.cnf,custom,TIMEOUT,--
