File,Heuristic,Result,Execution Time
src/inputs/test/unsat/subset6.cnf,arbitrary,UNSAT,0.299
src/inputs/test/unsat/count7_2.cnf,arbitrary,UNSAT,0.114
src/inputs/test/unsat/tree5.cnf,arbitrary,UNSAT,0.228
src/inputs/test/unsat/nop.cnf,arbitrary,UNSAT,0.204
src/inputs/test/unsat/stone_pyramid4_2.cnf,arbitrary,UNSAT,0.265
src/inputs/test/unsat/nop2.cnf,arbitrary,UNSAT,0.152
src/inputs/test/unsat/hole2.cnf,arbitrary,UNSAT,0.119
src/inputs/test/unsat/op7.cnf,arbitrary,UNSAT,0.215
src/inputs/test/unsat/rand3.cnf,arbitrary,UNSAT,0.128
src/inputs/test/unsat/tseitin.cnf,arbitrary,UNSAT,0.152
src/inputs/unsat/aim-200-1_6-no-4.cnf,arbitrary,UNSAT,0.170
src/inputs/unsat/aim-100-2_0-no-4.cnf,arbitrary,UNSAT,0.120
src/inputs/unsat/aim-200-1_6-no-3.cnf,arbitrary,UNSAT,0.197
src/inputs/unsat/aim-50-1_6-no-1.cnf,arbitrary,UNSAT,0.98
src/inputs/unsat/aim-50-2_0-no-4.cnf,arbitrary,UNSAT,0.113
src/inputs/unsat/aim-50-2_0-no-1.cnf,arbitrary,UNSAT,0.114
src/inputs/unsat/ssa2670-130.cnf,arbitrary,TIMEOUT,--
src/inputs/unsat/ssa0432-003.cnf,arbitrary,TIMEOUT,--
src/inputs/sat/par16-5-c.cnf,arbitrary,TIMEOUT,--
src/inputs/unsat/aim-50-2_0-no-3.cnf,arbitrary,UNSAT,0.121
src/inputs/unsat/aim-200-1_6-no-1.cnf,arbitrary,UNSAT,0.184
src/inputs/unsat/aim-100-2_0-no-2.cnf,arbitrary,UNSAT,0.107
src/inputs/sat/par16-4-c.cnf,arbitrary,TIMEOUT,--
src/inputs/unsat/aim-50-2_0-no-2.cnf,arbitrary,UNSAT,0.115
src/inputs/unsat/pret60_25.cnf,arbitrary,UNSAT,46.715
src/inputs/unsat/aim-100-2_0-no-1.cnf,arbitrary,UNSAT,0.113
src/inputs/unsat/aim-200-2_0-no-1.cnf,arbitrary,UNSAT,0.161
src/inputs/sat/ii32c4.cnf,arbitrary,TIMEOUT,--
src/inputs/sat/par16-2.cnf,arbitrary,TIMEOUT,--
src/inputs/unsat/pret60_75.cnf,arbitrary,UNSAT,1.460
src/inputs/unsat/ssa2670-141.cnf,arbitrary,UNSAT,1.553
src/inputs/unsat/aim-100-1_6-no-1.cnf,arbitrary,UNSAT,0.110
src/inputs/unsat/aim-200-2_0-no-4.cnf,arbitrary,UNSAT,0.249
src/inputs/unsat/aim-100-2_0-no-3.cnf,arbitrary,UNSAT,0.114
src/inputs/unsat/aim-100-1_6-no-2.cnf,arbitrary,UNSAT,0.114
src/inputs/unsat/aim-200-2_0-no-2.cnf,arbitrary,UNSAT,0.159
src/inputs/unsat/aim-100-1_6-no-4.cnf,arbitrary,UNSAT,0.113
src/inputs/unsat/pret60_40.cnf,arbitrary,UNSAT,10.604
src/inputs/unsat/hole6.cnf,arbitrary,UNSAT,0.640
src/inputs/unsat/aim-50-1_6-no-3.cnf,arbitrary,UNSAT,0.100
src/inputs/sat/par16-4.cnf,arbitrary,TIMEOUT,--
src/inputs/unsat/aim-50-1_6-no-2.cnf,arbitrary,UNSAT,0.104
src/inputs/unsat/pret150_75.cnf,arbitrary,TIMEOUT,--
src/inputs/unsat/aim-200-1_6-no-2.cnf,arbitrary,UNSAT,0.182
src/inputs/unsat/aim-50-1_6-no-4.cnf,arbitrary,UNSAT,0.98
src/inputs/unsat/aim-100-1_6-no-3.cnf,arbitrary,UNSAT,0.127
src/inputs/unsat/ssa6288-047.cnf,arbitrary,UNSAT,0.241
src/inputs/unsat/hole8.cnf,arbitrary,TIMEOUT,--
src/inputs/unsat/aim-200-2_0-no-3.cnf,arbitrary,UNSAT,0.157
src/inputs/unsat/hole7.cnf,arbitrary,UNSAT,13.714
src/inputs/unsat/pret60_60.cnf,arbitrary,UNSAT,35.832
src/inputs/unsat/pret150_60.cnf,arbitrary,TIMEOUT,--
src/inputs/unsat/pret150_25.cnf,arbitrary,TIMEOUT,--
src/inputs/unsat/pret150_40.cnf,arbitrary,TIMEOUT,--
src/inputs/unsat/hole9.cnf,arbitrary,TIMEOUT,--
